MEMBER;PRODUCT ID;MEMBER_PRODUCT_ID;NAME_DEFAULT;UPLOAD THIS BRAND;PRIMARY_CATEGORY_ID
SEATTLE;10012-0000-102529;a128X00000EE1MlQAL;Guess Mitch Lapel Faux Fur Line d Coat Size Large NWT;Guess;womens-coats-jackets-jean
SEATTLE;10012-0000-71624;a128X00000DNpNVQA1;Guess Cream Rabbit Fur S/S Crop Coat WM XS;Guess;womens-coats-jackets-leather
LOSANGELES;10014-0000-63422;a128X00000DtKecQAF;Guess Men Blue Floral Short Sle eve Button Up;Guess;mens-tops-shirts-button-ups
LOSANGELES;10014-0000-63425;a128X00000DtKewQAF;Guess Men Burgundy Polo L ;Guess;mens-tops-shirts-polo
LOSANGELES;10014-0000-126883;a128X00000DuctcQAB;Guess Women Blue Denim Overalls M;Guess;womens-jeans-overalls
LOSANGELES;10014-0000-31857;a128X00000DHDFFQA5;Guess Women Jeans Blue XS ;Guess;womens-jeans-wide-leg
MILWAUKEE;10013-0000-8851;a128X00000CY3BEQA1;H&M  NWT Floral Chiffon Dress S ize S;H&M;womens-dresses-long-sleeve
COLORADO;10011-0000-204902;a128Z00000ZvX4cQAF;Haggar Men's Blue Wool Blazer ;Haggar Clothing;mens-suits-sport-coats-suits
MILWAUKEE;10013-0000-13253;a128X00000CY8YrQAL;Haggar Life Khaki Straight Blac k Men's Pants sz 32x30;Haggar Clothing;mens-bottoms-dress-pants
MILWAUKEE;10013-0000-15956;a128X00000CYBmrQAH;Haggar Cotton White Shorts Size 38;Haggar Clothing;mens-bottoms-shorts
MILWAUKEE;10013-0000-3430;a128X00000CXx0KQAT;Haggar Men's Cool 18 Burgundy S triped Performance Polo Size M;Haggar Clothing;mens-tops-shirts-polo
MILWAUKEE;10013-0000-21404;a128X00000CYI8KQAX;HAGGAR Mens Blue Print Long Sle eve Dress Shirt Mens SZ S;Haggar Clothing;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-5047;a128X00000CXz0RQAT;Hale Bob Pink Purple Blue Orang e and Yellow Long Skirt;Hale Bob;womens-bottoms-skirts
SEATTLE;10012-0000-56757;a128X00000DMUJHQA5;Halston Heritage Dress Sz 2 ;Halston;womens-dresses-midi
COLORADO;10011-0000-4380;a128Z00000YDRUvQAP;Hanes Beefy-T Men's Yellow Colo rado T-Shirt Size L;Hanes;mens-tops-shirts-casual
MILWAUKEE;10013-0000-11858;a128X00000CY6naQAD;Hanes Beefy-T Vintage Car Desig n Gray Casual T-Shirt Size 3XL;Hanes;mens-tops-shirts-casual
MILWAUKEE;10013-0000-4565;a128X00000CXyRWQA1;Hang Ten Gray Stripe Hybrid Sho rts Mens  SZ 38;Hang Ten;mens-athletic-apparel-shorts
COLORADO;10011-0000-20554;a128Z00000YEDEiQAP;Harley Davidson Mens Brown Doub le Knee Straight Leg Cargo Pants Size 36 X 34;Harley-Davidson;mens-bottoms-khakis-chinos
MILWAUKEE;10013-0000-60417;a128X00000B8tVKQAZ;Harley Davidson Women's Sleevel ess Leather Vest Size M;Harley-Davidson;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-102537;a128X00000EE1NtQAL;Harley Davidson Black Leather M otorcycle Vest Size XXL;Harley-Davidson;mens-suits-sport-coats-vests
SEATTLE;10012-0000-113702;a128X00000DcjcXQAR;Harley Davidson Leather Moto Ve st - Size Medium;Harley-Davidson;mens-suits-sport-coats-vests
SEATTLE;10012-0000-111766;a128X00000DcecoQAB;Harley Davidson Mens Pull Over Sweater;Harley-Davidson;mens-sweaters-vest
LOSANGELES;10014-0000-62446;a128X00000DtJXQQA3;Harley Davidson Women Purple Sh ort Sleeve Shirt L;Harley-Davidson;womens-tops-blouses-sleeveless
LOSANGELES;10014-0000-99;a128X00000DGc1YQAT;Harley Davidson Women's T- Shir t;Harley-Davidson;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-56262;a128X00000DMRhdQAH;Haute Hippie Size L Silk Sleeve less Top;Haute Hippie;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-56249;a128X00000DMRg1QAH;Haute Hippie Size XS Silk Sleev eless Top;Haute Hippie;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-56249;a128X00000DMRg1QAH;Haute Hippie Size XS Silk Sleev eless Top;Haute Hippie;womens-tops-blouses-sleeveless
COLORADO;10011-0000-158855;a128Z00000ZQN1yQAH;Havana Joe Boots Men's Size 39 ;Havana Joe;mens-shoes-boots
COLORADO;10011-0000-10424;a128Z00000YDnzqQAD;Hawke & Co. Outfitter Men's Win ter Gray Coat Size M;Hawke & Co;mens-suits-sport-coats-sport-coats
SEATTLE;10012-0000-104198;a128X00000EE63PQAT;Heelys Pro 20 Skate Sneakers Sh oes Sz 10;Heelys;mens-shoes-sneakers-athletic
SEATTLE;10012-0000-88319;a128X00000EDLGjQAP;Helly Hansen Voss Waterproof Pa nt;Helly Hansen;mens-bottoms-khakis-chinos
SEATTLE;10012-0000-111135;a128X00000DcdBSQAZ;Helly Hansen Hooded Midlayer Ja cket;Helly Hansen;mens-suits-sport-coats-sport-coats
SEATTLE;10012-0000-50492;a128X00000DLzLGQA1;Helly Hansen Light Yellow Manda l Jacket WMN Sz S;Helly Hansen;womens-coats-jackets-trench-raincoats
SEATTLE;10012-0000-55089;a128X00000DMMu2QAH;Helmut Lang Black Silk & Viscos e Tank WMN Sz XS;Helmut Lang;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-115916;a128X00000EHZcWQAX;Hilary Radley Womens Wool Blend Belted Faux Fur Coat Size S Black;Hilary Radley;womens-coats-jackets-peacoats
MILWAUKEE;10013-0000-12397;a128X00000CY7SnQAL;Hilary Radley Blue White Print Sleeveless Dress Womens SZ 6;Hilary Radley;womens-dresses-mini
SEATTLE;10012-0000-58803;a128X00000DMfCSQA1;Hilary Bradley Black Slim Leg D ress Pants Sz 8;Hilary Radley;womens-bottoms-dress-pants
COLORADO;10011-0000-244801;a128Z00000a7wK8QAI;Hi-Tec Lady Montana Boots Women 's Size 8;Hi-Tec;womens-shoes-boots
COLORADO;10011-0000-2606;a128Z00000YDLngQAH;Hollister Women's Distressed Je ans Size 24 x 27;Hollister;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-19139;a128X00000CYFcSQAX;Hollister Tan Collard T-Shirt S ize XS;Hollister;mens-tops-shirts-polo
MILWAUKEE;10013-0000-3733;a128X00000CXxRVQA1;Hollister Women's Ultra High Ri se Blue Stripe Elastic Waist Shorts Size XS;Hollister;womens-bottoms-shorts
MILWAUKEE;10013-0000-4389;a128X00000CXyEDQA1;Hollister Co HOLLISTER Striped Dress Women Color White And Blue Size S;Hollister;womens-dresses-mini
MILWAUKEE;10013-0000-5381;a128X00000CXzOxQAL;Hollister 3/4 Sleeve Polo Shirt ;Hollister;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-61097;a128X00000B8uNWQAZ;Hollister Off The Shoulder Long Sleeve;Hollister;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-15810;a128X00000CYBbUQAX;Hollister Purple Floral Blouse Women's Size XS;Hollister;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-57740;a128X00000B8qAOQAZ;Hollister Hot Pink Plaid Top ;Hollister;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-12165;a128X00000CY7AyQAL;Hollister Must Have Collection Women's Gray V-Neck Long Sleeve Sz S;Hollister;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-21501;a128X00000CYIF1QAP;Hollister Women's Grey Long Sle eve Shirt Size Small;Hollister;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-19616;a128X00000CYGEuQAP;Hollister Women's Long Sleeve S hirt Size L;Hollister;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-18837;a128X00000CYFHpQAP;Hollister Black and White Strip ed Sleeveless Top Women's Size XS;Hollister;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-16780;a128X00000CYClBQAX;Hollister Women's Blue Striped Top Size L;Hollister;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-15799;a128X00000CYBa8QAH;Hollister HCO Grey Long Sleeve T-Shirt Women's Size L;Hollister;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-61092;a128X00000B8uN7QAJ;Hollister Maroon Red Long Sleev e Shirt;Hollister;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15207;a128X00000CYAqyQAH;Hollister Navy Blue Cropped T-S hirt;Hollister;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-19987;a128X00000CYGWIQA5;Hollister Red California Number 19 Shirt Size Large;Hollister;womens-tops-blouses-t-shirts
LOSANGELES;10014-0000-29874;a128X00000DHAhuQAH;Hollister Women Denim Jeans 1R ;Hollister;womens-jeans-wide-leg
LOSANGELES;10014-0000-58796;a128X00000DtEptQAF;Hollister Womens Cardigan Blue M\L;Hollister;womens-sweaters-cardigans-zip-ups
SEATTLE;10012-0000-49239;a128X00000DLsVdQAL;Hudson Jeans Beth Mid-Rise Baby Boot W34 Dark Blue Stretch w/Tags;Hudson;womens-jeans-flare-boot-cut
SEATTLE;10012-0000-80854;a128X00000DOSiCQAX;Hudson Blake Slim Straight Jean s Size 28 NWT;Hudson;womens-jeans-jeggings
SEATTLE;10012-0000-44246;a128X00000DLRz0QAH;Hudson Nico Super Skinny Midris e w/Studs Size 28;Hudson;womens-jeans-straight-boyfriend
LOSANGELES;10014-0000-132837;a128X00000E2yZlQAJ;Hudson Leather Men Black Leathe r  Vest 46;Hudson;mens-suits-sport-coats-vests
LOSANGELES;10014-0000-56390;a128X00000Dt8d3QAB;Hudson Jeans Women  S Blue ;Hudson;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-72929;a128X00000B97oQQAR;Black,White, &Blue Hugo Boss Sh oe Size 46;Hugo Boss;mens-shoes
MILWAUKEE;10013-0000-23277;a128X00000CYKMEQA5;Hugo Boss Women's Flat Front Dr ess Pants Size 10 Blue;Hugo Boss;womens-bottoms-dress-pants
SEATTLE;10012-0000-112744;a128X00000DchmEQAR;Hugo Boss black 38r mens suit w ith blue pin stripe;Hugo Boss;mens-suits-sport-coats-suits
SEATTLE;10012-0000-56684;a128X00000DMU6NQAX;Hugo Boss Men's Long Sleeve But ton Down Shirt S Red Blue White;Hugo Boss;mens-tops-shirts-dress-shirts
SEATTLE;10012-0000-110748;a128X00000DcWlgQAF;Hugo Boss Floral Print Silk Wom ens Sleeveless V-Neck Tank Top;Hugo Boss;womens-tops-blouses-sleeveless
LOSANGELES;10014-0000-63427;a128X00000DtKf6QAF;Hugo Boss Men Blue Striped Butt on Up M;Hugo Boss;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-18279;a128X00000CYEeCQAX;INC International Concepts Blac k Button Detail Shirt Mens SZ S;INC International Concepts;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-14467;a128X00000CY9wQQAT;INC International Concepts Blue Print Dress Womens SZ XL  NWT;INC International Concepts;womens-dresses-midi
COLORADO;10011-0000-22764;a128Z00000YEIEMQA5;INC International Concepts Wome n's Boot Leg Curvy Fit Jeans Size 0;INC International Concepts;womens-jeans-flare-boot-cut
MILWAUKEE;10013-0000-18844;a128X00000CYFJBQA5;Inc International Concepts Knit Cardigan Size XL;INC International Concepts;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-18255;a128X00000CYEcVQAX;INC International Women's Sleev eless Black Sequins Top sz M;INC International Concepts;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-6683;a128X00000CY0rCQAT;INC International Concepts Basi c Women's Top Size L;INC International Concepts;womens-tops-blouses-t-shirts
COLORADO;10011-0000-22764;a128Z00000YEIEMQA5;INC International Concepts Wome n's Polyester Size 8 Brown Pants;INC International Concepts;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-3978;a128X00000CXxjoQAD;Isaac Mizrahi Live Women's Lila c Purple Sweater Blouse Size L;Isaac Mizrahi;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-17907;a128X00000CYEBKQA5;Isaac Misrahi Live Purple Long Sleeve SZ 1X;Isaac Mizrahi;womens-tops-blouses-long-sleeve
LOSANGELES;10014-0000-52654;a128X00000DHd8LQAT;IsaacMizrahiLive! Women Jacket Brown 12;Isaac Mizrahi;womens-coats-jackets-fleece-nylon
MILWAUKEE;10013-0000-3909;a128X00000CXxefQAD;IZOD Saltwater Brown Khaki Men' s Pants Size 42 x 30 Classic;IZOD;mens-bottoms-dress-pants
MILWAUKEE;10013-0000-2954;a128X00000CXwQCQA1;IZOD Blue Men's Casual Shorts S ize 36 x 9.5;IZOD;mens-bottoms-shorts
MILWAUKEE;10013-0000-2839;a128X00000CXwHUQA1;IZOD Light Blue Dress Men's Sho rts Size 34;IZOD;mens-bottoms-shorts
MILWAUKEE;10013-0000-4859;a128X00000CXyncQAD;IZOD Saltwater Crab Print Short s Size 36W;IZOD;mens-bottoms-shorts
MILWAUKEE;10013-0000-20069;a128X00000CYGe4QAH;IZod Yellow Tan Flat Front Casu al Shorts Mens SZ 38;IZOD;mens-bottoms-shorts
MILWAUKEE;10013-0000-66061;a128X00000B90BDQAZ;IZOD Men's Light Blue Wool Swea ter Size XXL;IZOD;mens-sweaters-crewneck-v-neck
MILWAUKEE;10013-0000-21394;a128X00000CYI7WQAX;IZod Blue Green Plaid Button Sh irt Mens SZ S;IZOD;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-20691;a128X00000CYHLIQA5;IZod Saltwater Navy Check Butto n Dress Shirt Mens SZ S;IZOD;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-20288;a128X00000CYGqAQAX;IZod White Red Blue Button Up P ocket Shirt Mens SZ XXL;IZOD;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-20029;a128X00000CYGbjQAH;Izod Lemon Yellow Cotton Polo S hirt Mens SZ L;IZOD;mens-tops-shirts-polo
MILWAUKEE;10013-0000-21044;a128X00000CYHiMQAX;Izod Men's Green Striped Polo S ize XL;IZOD;mens-tops-shirts-polo
MILWAUKEE;10013-0000-15617;a128X00000CYBMKQA5;Izod Golf Blue & White Athletic Wear Shirt Women's Size M;IZOD;womens-activewear-tops
MILWAUKEE;10013-0000-15608;a128X00000CYBLWQA5;Izod Golf White & Purple Athlet ic Women's Top Size M;IZOD;womens-activewear-tops
SEATTLE;10012-0000-33222;a128X00000DxYTLQA3;J Brand Grey Black Skinny Stret chy Jean WM 25;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-53205;a128X00000DMElHQAX;J Brand Grey Stretch  Trousers WMN Sz 27;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-60722;a128X00000DMokcQAD;J Brand Skinny Leg Kumquat Wome n's Size 26 Jean;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-53271;a128X00000DMErAQAX;J Brand Smoke White Skinny Jean s WMN Sz 27;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-54581;a128X00000DMJtFQAX;J Brand White/Grey-Striped Pant s WMN Sz 26;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-69332;a128X00000DNbmOQAT;J Brand Women's Maria Supreme H igh Rise Skinny Jean Size 26;J Brand;womens-bottoms-casual-pants
SEATTLE;10012-0000-17492;a128X00000DSqgUQAT;J Brand Womens Blue Flat Front Slash Pocket Comfort Flared Leg Jeans Size 6;J Brand;womens-jeans-flare-boot-cut
SEATTLE;10012-0000-93138;a128X00000EDahOQAT;J Brand Photo Ready Black Skinn y;J Brand;womens-jeans-jeggings
SEATTLE;10012-0000-18739;a128X00000DSu8ZQAT;J Brand Womens Beige Floral Ank le Skinny Fit Straight Jeans Size Small;J Brand;womens-jeans-straight-boyfriend
COLORADO;10011-0000-202559;a128Z00000ZueayQAB;J. Crew Men's Brown Work Pants Size 32;J. Crew;mens-bottoms-khakis-chinos
COLORADO;10011-0000-183698;a128Z00000Znqr2QAB;J. Crew Woman's Winnie Pants Si ze 0;J. Crew;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-16823;a128X00000CYCoeQAH;J. Crew Men's Blue Knit Turtlen eck Pullover Sweater Size XS;J. Crew;mens-athletic-apparel-hoodies-pullovers
MILWAUKEE;10013-0000-67176;a128X00000B91NdQAJ;J. Crew The Sutton Khaki Pants w/ Fish Men's Size 34x30;J. Crew;mens-bottoms-khakis-chinos
MILWAUKEE;10013-0000-4895;a128X00000CXyq7QAD;J. Crew Beige Stretch Chino Sho rt  Mens SZ 29;J. Crew;mens-bottoms-shorts
MILWAUKEE;10013-0000-4954;a128X00000CXytkQAD;J. Crew Blue Club Shorts Mens S Z 38W;J. Crew;mens-bottoms-shorts
MILWAUKEE;10013-0000-4634;a128X00000CXyWCQA1;J. Crew Club 32 Inch Waist Blue Men's Shorts;J. Crew;mens-bottoms-shorts
MILWAUKEE;10013-0000-66005;a128X00000B907ZQAR;J. Crew Blue Single Breasted Po cket Blazer Men's Size M;J. Crew;mens-suits-sport-coats-formalwear
MILWAUKEE;10013-0000-21201;a128X00000CYHt0QAH;J. Crew Blue Flannel Design But ton Up Men's Size M;J. Crew;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21710;a128X00000CYIUQQA5;J. Crew Green White Plaid Butto n Up Long Sleeve Shirt Men's Size M;J. Crew;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-15880;a128X00000CYBgjQAH;J. CREW Mercantile Men's Beige Crewneck Sweater Size M;J. Crew;mens-tops-shirts-casual
MILWAUKEE;10013-0000-5499;a128X00000CXzWwQAL;J. Crew 24 Ankle  Skinny Chino Pants;J. Crew;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-4516;a128X00000CXyNuQAL;J. Crew Broken In Chino Shorts Size 4;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-4531;a128X00000CXyPGQA1;J. Crew Multicolor Plaid Tartan Chino Shorts Size 10;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-4531;a128X00000CXyPGQA1;J. Crew Multicolor Plaid Tartan Chino Shorts Size 6;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-4543;a128X00000CXyPlQAL;J. Crew Navy Blue Women's Short Shorts Size 4;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-4580;a128X00000CXySeQAL;J. Crew Women's Chino Shorts Si ze 0;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-4591;a128X00000CXyTOQA1;J. Crew Women's Turquoise Short s Size 2;J. Crew;womens-bottoms-shorts
MILWAUKEE;10013-0000-8606;a128X00000CY2svQAD;J. CREW Women's Blue Green Stri ped Skirt Size 6;J. Crew;womens-bottoms-skirts
MILWAUKEE;10013-0000-66219;a128X00000B90NrQAJ;J. Crew Blue Long-Sleeve Jean D enim Jacket Women's Size XS;J. Crew;womens-coats-jackets-jean
MILWAUKEE;10013-0000-3846;a128X00000CXxa8QAD;J. CREW Women's Orange Flow Rom per Size Medium;J. Crew;womens-dresses-jumpsuits
MILWAUKEE;10013-0000-21791;a128X00000CYIaJQAX;J. Crew Dark Grey Long Sleeve D ress Women's Size 6;J. Crew;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-9175;a128X00000CY3XoQAL;J. CREW Women's Gray Drawstring V-Neck Henley Dress Size XS;J. Crew;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-57749;a128X00000B8qB7QAJ;J. Crew Light Purple Strap Dres s;J. Crew;womens-dresses-midi
MILWAUKEE;10013-0000-8661;a128X00000CY2wsQAD;J. CREW Women's Black & Red Str iped Sun Dress with Pockets Size 00;J. Crew;womens-dresses-midi
MILWAUKEE;10013-0000-12767;a128X00000CY7yPQAT;J. CREW Women's Gray Black Colo r Block Dress Size 12;J. Crew;womens-dresses-midi
MILWAUKEE;10013-0000-58698;a128X00000B8rHqQAJ;J. Crew Fit and Flare Tweed Sle eveless Dress;J. Crew;womens-dresses-mini
MILWAUKEE;10013-0000-13416;a128X00000CY8loQAD;J. Crew Red White Blue Strip Dr ess Women's Size 00;J. Crew;womens-dresses-mini
MILWAUKEE;10013-0000-17212;a128X00000CYDJ3QAP;J. Crew Strapless Floral A-line Dress with Pockets;J. Crew;womens-dresses-sleeveless
MILWAUKEE;10013-0000-13410;a128X00000CY8lmQAD;J. Crew Mid Rise Toothpick Whit e Jeans Women's Size 30;J. Crew;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-61614;a128X00000B8uwqQAB;J. Crew Pink Matchstick Corduro y Jean Womens SZ 33R;J. Crew;womens-jeans-wide-leg
MILWAUKEE;10013-0000-4105;a128X00000CXxtUQAT;J. CREW Women's Beige Button Fr ont Cardigan Size XS;J. Crew;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-20990;a128X00000CYHfIQAX;J. Crew Women's Turtle Neck Swe ater Size Medium;J. Crew;womens-sweaters-turtleneck
MILWAUKEE;10013-0000-4306;a128X00000CXy7vQAD;J. Crew Black Short Sleeved Blo use Size 2;J. Crew;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-4300;a128X00000CXy7WQAT;J. Crew Black White Stripe Slee veless Blouse Size Small;J. Crew;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-8915;a128X00000CY3FkQAL;J. Crew Blue Contrast Detail Sl eeveless Blouse Size 6;J. Crew;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-4282;a128X00000CXy6YQAT;J. Crew Ruffle Baby Blue Women' s Tank Top Size 4;J. Crew;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-4399;a128X00000CXyEwQAL;J. Crew Ruffled Collar Sleevele ss Blouse Size Small;J. Crew;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-11356;a128X00000CY6AsQAL;J. Crew White V Neck Long Sleev e Top Size Small;J. Crew;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-12124;a128X00000CY76OQAT;J. CREW Women's Gray Thermal Lo ng Sleeve Shirt Size Small;J. Crew;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-4260;a128X00000CXy56QAD;J. CREW Women's Olive Green Che ckered Button Down Shirt Size XS;J. Crew;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-3613;a128X00000CXxFfQAL;J. Crew Blue Orange Embroidered Tie Neck Sleeveless Tunic Top Size 0;J. Crew;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4936;a128X00000CXyshQAD;J. Crew Mercantile Red Tank Top Size Small;J. Crew;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-11702;a128X00000CY6bUQAT;J. Crew Sequin Sleeveless Top B lush Pink ️Size 0;J. Crew;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-5018;a128X00000CXyyQQAT;J. Crew Silk White Tank Top Siz e 4;J. Crew;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4011;a128X00000CXxmTQAT;J. CREW Women's Burnt Orange Sl eeveless Top Size Large;J. Crew;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-3934;a128X00000CXxgkQAD;J. Crew Hot Pink Spaghetti Stra p Women's Tank Top Size 0;J. Crew;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-4087;a128X00000CXxs2QAD;J. Crew Ruffle Tank Top / Cami Size Small;J. Crew;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-18568;a128X00000CYEzyQAH;J. Crew Women's Tie Dyed V-Neck T-Shirt Size S;J. Crew;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-59556;a128X00000DMjG7QAL;J. Crew Stretch Shorts Sz 34 NW T;J. Crew;mens-bottoms-shorts
SEATTLE;10012-0000-59703;a128X00000DMjlXQAT;J. Crew Mercantile Men's Green Sweater Sz M NWT;J. Crew;mens-sweaters-vest
SEATTLE;10012-0000-54706;a128X00000DMKDoQAP;J. Crew Floral 'Toothpick' Supe r Skinny Jeans WMNS Sz 32;J. Crew;womens-bottoms-casual-pants
SEATTLE;10012-0000-33338;a128X00000DxYk4QAF;J. Crew Khaki Sammie Pants WM 2 9;J. Crew;womens-bottoms-casual-pants
SEATTLE;10012-0000-80664;a128X00000DOSSEQA5;J. Crew Linen Trousers Blue Siz e 6 NWT;J. Crew;womens-bottoms-casual-pants
SEATTLE;10012-0000-80928;a128X00000DOSnqQAH;J. Crew Cafe Capri Pants Size 4 T NWT;J. Crew;womens-bottoms-dress-pants
SEATTLE;10012-0000-73965;a128X00000DNvmnQAD;J. Crew Collection Women's Size 6 Salmon-Colored Silk & Cotton Slacks w/Tags;J. Crew;womens-bottoms-dress-pants
SEATTLE;10012-0000-73965;a128X00000DNvmnQAD;J. Crew Collection Women's Size 8 Cream Polk-a-Dot Silk & Cotton Slacks w/Tags;J. Crew;womens-bottoms-dress-pants
SEATTLE;10012-0000-73965;a128X00000DNvmnQAD;J. Crew Collection Women's Size 8 Polyester + Silk Wide-Leg Cropped Pants Plum-Colored w/Tags;J. Crew;womens-bottoms-dress-pants
SEATTLE;10012-0000-109787;a128X00000DcKSqQAN;J. Crew Minnie Size 0 Black Woo l Slacks Pants;J. Crew;womens-bottoms-dress-pants
